00 0F 02 63 E0 A5 70 43 8F A6 66 01 50 ED FF
00 0F 03 63 E0 A5 70 43 95 66 66 01 5C D9 FF
00 0F 01 63 E0 B3 80 43 97 59 9A 01 60 ED FF
00 0F 02 63 E0 B3 80 43 80 D9 9A 01 33 9D FF
00 0F 03 63 E0 B3 80 43 6B B3 33 01 1D 9E FF
00 0F 01 63 E0 C1 90 43 89 19 9A 01 43 C8 FF
00 0F 02 63 E0 C1 90 43 8C 40 00 01 4A 77 FF
00 0F 03 63 E0 C1 90 43 8F 33 33 01 4F 5D FF
00 0F 01 63 E0 CF A0 43 7D 19 9A 01 2E 80 FF
00 0F 02 63 E0 CF A0 43 7E 19 9A 01 2F B8 FF
00 0F 03 63 E0 CF A0 43 8C 40 00 01 49 B7 FF
00 0F 01 63 E0 DD B0 43 9E 4C CD 01 6E 31 FF
00 0F 02 63 E0 DD B0 43 88 73 33 01 42 70 FF
00 0F 03 63 E0 DD B0 43 96 C0 00 01 5F 06 FF
